date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:21	51002/51002	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:21%20GMT	https://glasspollart.com/product-category/forest-animal-statues-1	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/forest-animal-statues-1.html	(from https://glasspollart.com/)
11:31:21	50871/50871	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:22%20GMT	https://glasspollart.com/product-category/more-products-1	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/more-products-1.html	(from https://glasspollart.com/)
11:31:22	50824/50824	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:22%20GMT	https://glasspollart.com/product-category/special-works	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/special-works.html	(from https://glasspollart.com/)
11:31:22	50809/50809	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:23%20GMT	https://glasspollart.com/product-category/sculptures	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/sculptures.html	(from https://glasspollart.com/)
11:31:22	50893/50893	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:23%20GMT	https://glasspollart.com/product-category/fiberglass-portrait-statues	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/fiberglass-portrait-statues.html	(from https://glasspollart.com/)
11:31:23	50883/50883	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:23%20GMT	https://glasspollart.com/product-category/yoga-statue	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/yoga-statue.html	(from https://glasspollart.com/)
11:31:23	50867/50867	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:24%20GMT	https://glasspollart.com/product-category/multiplay-station	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/multiplay-station.html	(from https://glasspollart.com/)
11:31:24	50869/50869	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:24%20GMT	https://glasspollart.com/product-category/christian-statues	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/christian-statues.html	(from https://glasspollart.com/)
11:31:24	50924/50924	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:24%20GMT	https://glasspollart.com/product-category/cartoon-statue-1	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/cartoon-statue-1.html	(from https://glasspollart.com/)
11:31:24	50828/50828	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:25%20GMT	https://glasspollart.com/product-category/buddha-statues	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/buddha-statues.html	(from https://glasspollart.com/)
11:31:25	50979/50979	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:25%20GMT	https://glasspollart.com/product-category/wedding-pillar-1	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/wedding-pillar-1.html	(from https://glasspollart.com/)
11:31:25	50846/50846	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:26%20GMT	https://glasspollart.com/product-category/wall-art	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/wall-art.html	(from https://glasspollart.com/)
11:31:26	51942/51942	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:26%20GMT	https://glasspollart.com/product-category/fiberglass-planters	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/fiberglass-planters.html	(from https://glasspollart.com/)
11:31:27	614009/614009	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:27%20GMT	https://glasspollart.com/product/all_product_list	C:/Users/DELL/Desktop/test4/glasspollart.com/product/all_product_list.html	(from https://glasspollart.com/)
11:31:27	45918/45918	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:27%20GMT	https://glasspollart.com/about	C:/Users/DELL/Desktop/test4/glasspollart.com/about.html	(from https://glasspollart.com/)
11:31:27	48190/48190	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:28%20GMT	https://glasspollart.com/press	C:/Users/DELL/Desktop/test4/glasspollart.com/press.html	(from https://glasspollart.com/)
11:31:28	46760/46760	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:28%20GMT	https://glasspollart.com/workshop	C:/Users/DELL/Desktop/test4/glasspollart.com/workshop.html	(from https://glasspollart.com/)
